img_paths,labels,pred_labels
Tale of Kieu 1866/page050a_11.jpg,明弘治,明弘治
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_III_10a_6.jpg,仍󰑼𠲖邑用浪,仍󰑼𠲖邑用源
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XII_35b_0.jpg,傷𢚸渃漢沛𦋦料𨉓,傷𢚸渃漢沛𦋦料𨉓
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_IX_5a_0.jpg,晦日飠,𬟥日食
Tale of Kieu 1872/page77a_9.jpg,遣𠊛身戚逴柴𮗓緣,遣𠊛親戚逴荣𮗓緣
Luc Van Tien/nlvnpf-0059-043_12.jpg,𠃅外擬㐌𠽖連𨇒車,𠃅外擬㐌𠽖連𨇒車
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_IV_29b_1.jpg,󰇥朝如醒󰇥朝如迷,󰇾朝如醒󰇾朝如迷
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_IV_15b_18.jpg,役冲茄渃㐌仃朱𤽗,役冲茄渃㐌仃朱𤽗
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_III_28a_10.jpg,為靣,為和
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_V_13b_6.jpg,死生沛𡨹𥙩𠳒死生,双生拱𪧚𥙩𠳒死生
DVSKTT-1 Quyen thu/DVSKTT_thu_VI_10a_0.jpg,𠖰朱底妾半命贖吒,𠖰朱底𦬑半𠇮贖吒
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XIII_45a_8.jpg,𧵑初吏󰇥旦弹貝香,𧵑初吏󰇥旦弹旦香
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_VII_31a_8.jpg,窖𥪝及𫽻拱𥪝轉運,窖𥪝及𫽻拱𥪝斜運
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XII_55a_5.jpg,吏強迷𢠨心神,吏強孝𢠨心神
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_VI_5a_0.jpg,㐌欺鍾乍吏欺𨅸𡎢,㐌欺鍾乍更欺𨅸𡎢
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XV_23a_3.jpg,𢜝吝巾過𦋦讒所庄,𢜝吝巾過𦋦讒所庄
Tale of Kieu 1872/page04a_19.jpg,花𫳵花窖也苔貝花,花𫳵花窖也苔貝花
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XI_37b_5.jpg,沛尼恒水𨔍些厚情,沛尼祖水𨔍些昆情
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_III_13b_8.jpg,沛尼恒水𨔍些厚情,沛尼恒水𨔍些厚情
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XIII_79b_2.jpg,想娘𢧚吏体娘𧗱低,想娘𢧚吏体娘𧗱低
Tale of Kieu 1866/page038a_10.jpg,塘箕浽怒如支䋦愁,塘箕浽怒如支菊愁
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XIV_51b_8.jpg,㐌洳䏾𢪀吏碑𠰘唭,㐌洳䏾特吏碑𠮿嘆
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XIII_75a_4.jpg,㐌󰝡命半󰘇蚤,㐌󰝡命半󰠮蚤
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_X_76b_6.jpg,役兵補𫽄𡨹𢭩,󰜋兵補拯群排
Tale of Kieu 1872/page58a_17.jpg,御前東宮照舊,御前東宫照舊
Tale of Kieu 1872/page17b_0.jpg,氣連環于暈外,歴陞癸于帝外
Luc Van Tien/nlvnpf-0059-095_5.jpg,窻秋㐌怯𦑃外,窻秋㐌怯通外
Tale of Kieu 1872/page28b_4.jpg,生陀固意待徐,生陀固意待徐
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XI_13a_7.jpg,名碎㐌𤎜㗂柴屯賖,各碎㐌𤎜㗂柴屯賒
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XIII_20a_7.jpg,𦖑𠳒払拱𠄩唐信𪟽,𦖑𠳒払供𠄩唐信𪟽
Tale of Kieu 1872/page14b_5.jpg,師浪拱𫽄󰋇𥹰,師浪拱𫽄󰋇𥹰
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_V_2a_8.jpg,𧡊囂囂󰊄時咍姉𧗱,養圖𡮍𣦎時咍姉𧗱
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XIX_26b_10.jpg,并爲,並為
Tale of Kieu 1872/page80b_7.jpg,󰜋𠳒𡢐𠓀拱󰑼,󰜋𠳒𡢐𠓀拱󰑼
Tale of Kieu 1872/page47b_17.jpg,便鴻娘買𠴍𠳒𠳚郎,便鴻娘買𠴍𠳒𠳚郎
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVII_18b_0.jpg,娘浪義重𠦳𡽫,娘浪義重跡𡽫
Tale of Kieu 1872/page04b_16.jpg,抪身𧗱貝朝廷,沛身𧗱貝朝廷
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_IX_19b_6.jpg,註云周后死後,旨云村有彘衡
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XIII_6b_1.jpg,𠳒𣦍東󰘚𥪞外,𠳒𣦍不󰘚𥪞外
Tale of Kieu 1871/page127_10.jpg,明永樂,明永樂
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_IV_1a_11.jpg,明永樂,明永樂
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_V_55b_3.jpg,取𠫾率𧡊應連占包,取𠫾卒𧡊應連占包
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XI_82a_1.jpg,令󰄹傳𫴋内力,命軍傳𠁑内力
DVSKTT-1 Quyen thu/DVSKTT_thu_VI_10a_2.jpg,計包饒吏𤴬𢚸闭饒,計包饒吏𤴬𢚸闭饒
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XII_69b_11.jpg,𢝙尼㐌拮愁箕特芇,𢝙尼㐌拈愁箕特芇
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_III_13b_18.jpg,𢝙尼㐌拮愁箕特芇,𢝙尼㐌拮愁箕特芇
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_X_70a_5.jpg,󰖥絲渚𡭧填恩生成,𩯀絲渚𡭧填恩生成
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_I_32b_5.jpg,娘浪𬮙隊恩𢚸,娘浪闭隊恩𢚸
Tale of Kieu 1872/page53a_13.jpg,󰉨𢜠𠄩户𠬠茄成身,󰉨𢜠𠄩户𠬠茄成身
Tale of Kieu 1871/page078_5.jpg,偽信王,偽信王
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVIII_20a_5.jpg,妯昆冲道家庭,妯昆冲道家庭
Tale of Kieu 1872/page25b_5.jpg,𫢩𧗱於𡶀翠微隐𠇮,𫢩𧗱於𡶀翠微混𠇮
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_IX_7a_0.jpg,状元辝謝𦋦𧗱,状元辝謝𦋦𧗱
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVII_62a_14.jpg,牢渚脱塊女兒常情,牢渚脱塊女兒常情
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_II_32a_8.jpg,終𦝄𨷑󰜋嵬行,終𦝄𨷑󰜋鬼行
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVI_11b_9.jpg,庒咍𠊚󰡎馬尼󰑼埃,庒咍𠊚𠁑馬尼󰑼埃
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_IX_1b_14.jpg,宋仁宗偵,宋仁宗祐
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_I_35a_0.jpg,故阮,故稱
Tale of Kieu 1872/page81a_7.jpg,󰜋󰟞都旦畧𡢐,󰜋󰟞都旦畧𡢐
Tale of Kieu 1866/page049a_5.jpg,冲深也飛也虚也老,冲常也粮也虚也老
Tale of Kieu 1871/page019_18.jpg,同䦕󰋇淡𠫾𠓨細尼,同䦕󰋇淡𠫾𠓨細尼
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XIII_85b_4.jpg,吏芒𥙩󰜋𫳘情,吏咍𥙩󰜋𫳘情
Luc Van Tien/nlvnpf-0059-084_19.jpg,魚浪户武扵𧵆,魚浪户武扵𧵆
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVI_14a_2.jpg,冲𡬼𡬷吏扱𨑮関山,冲禦𡬷吏扱𨑮関山
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVI_31a_2.jpg,𠰺浪據法家刑,𠰺浪據法加刑
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_VI_45a_14.jpg,㝵芇𦖑鄧㗂弹知音,㝵芇𦖑鄧㗂弹知音
Luc Van Tien/nlvnpf-0059-058_9.jpg,󰜋𠳒船㐌淹潭,󰜋𠳒船㐌淹潭
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_VIII_20a_4.jpg,廣王,廣王
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVI_17a_7.jpg,群緣枚吏群𠊛,群緣枚吏群𠊛
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_IV_12a_0.jpg,𠀧生㐌菲𨑮願,𠀧生㐌菲𨑮願
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVII_7a_10.jpg,状元連馭阻𦋦,拱元𨕭馭阻𦋦
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XIII_76b_0.jpg,𡗋㝵朱旦碑除買催,𡗋㝵朱旦碑除買催
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_III_1a_13.jpg,酉𢚸箕丕群𠳒󰀎牢,酉𢚸箕丕群𠳒󰀎牢
DVSKTT-1 Quyen thu/DVSKTT_thu_VI_3a_4.jpg,世芇娘共沛𦖑,世芇娘共沛𦖑
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_I_18b_0.jpg,一云谷,一云名
DVSKTT-2 Ngoai ky toan thu/DVSKTT_ngoai_I_1b_3.jpg,謝辞生買湥洡𧿨𦋦,謝辞生買湥洡𧿨𦋦
Tale of Kieu 1872/page69b_15.jpg,晋天福,晋天福
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_VIII_13b_3.jpg,侍郎封梅嶺侯,侍郎封梅嶺侯
DVSKTT-2 Ngoai ky toan thu/DVSKTT_ngoai_I_6b_4.jpg,尼昆婢膝𠸜󰑼金連,尼昆婵勝兜󰑼金連
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVI_2b_1.jpg,󰝸畨宋玉拱󰟴西詩,󰝸畨朱玉拱吝西詩
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XI_57a_1.jpg,酉𢚸箕丕群𠳒𧘇牢,酉𢚸箕丕群𠳒𧘇牢
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_III_34b_8.jpg,一云,一云
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XI_90b_2.jpg,浽𢚸埃扵𥪝𢚸麻𦋦,浽𢚸埃扵𥪝𢚸麻𦋦
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XIII_33b_1.jpg,𠓀󰑼惵意𡢐些別情,𠓀󰑼惵意𡢐些別情
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVIII_13a_0.jpg,㐌咍城算庙堂,㐌咍𢧚筭沛堂
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVIII_63b_2.jpg,𠯇𦖻𠳨吏花婢畧𡢐,𠯇𦖻𠳨吏花婢畧娄
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XIII_1b_10.jpg,特𠳒如𨷑𡬷𣘈,特𠳒如𨷑𡬷𣘈
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_II_7a_0.jpg,特𠳒如𨷑𡬷𣘈,特𠳒如𨷑𡬷𣘈
Tale of Kieu 1872/page48b_3.jpg,𠊛󰠳麻吏体𨕭𡎝塵,𠊛兜麻吏体𨕭𡎝塵
DVSKTT-1 Quyen thu/DVSKTT_thu_VII_9b_2.jpg,𠰺浪香火𠀧生,𠰺浪香火𠀧生
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XI_13b_4.jpg,承家庄歇娘云,擧家庄歇󰠡毛
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_IV_30b_14.jpg,舌𬓲蒂拱吏強極低,舌𥢆輦拱吏強𫽄低
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_VII_31a_11.jpg,天覷果曲青衫,天覰果曲青移
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_V_1a_13.jpg,用浪欺𨀈蹎𦋦,用浪欺𨀈蹎𦋦
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XV_43a_8.jpg,或󰑼沖固爫牢庒󰑼,或󰑼冲固爫牢庒󰑼
Tale of Kieu 1866/page042a_5.jpg,𧗱低自𠓀𣷭花,𧗱低自𠓀𣷭花
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XV_4b_3.jpg,即明,即明
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XIII_70a_8.jpg,秀妑共馬監生,秀妑共馬監生
Tale of Kieu 1871/page050_23.jpg,𠰺朱𦟐粉吏𧗱楼撑,𠰺朱𦟐粉吏𧗱楼撑
Luc Van Tien/nlvnpf-0059-025_2.jpg,世芇拱𫽄酉衝特芇,世芇拱𫽄酉衝特芇
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_I_28a_5.jpg,也先,也先
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_III_21a_16.jpg,身𠦳鐄底污名𦟐紅,身𠦳鐄底汚名𦟐紅
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XI_9b_3.jpg,唉喂呐歇事緣,𠳨喂呐歇事緣
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XII_15b_4.jpg,𣴓𢚸生買𢪀溇,𣵲𢚸生買𢪀溇
Tale of Kieu 1866/page06a_21.jpg,買共饒𣅶班𣈜㐌悁,買共饒𣅶班𣈜㐌捐
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_V_4b_12.jpg,刻更㐌𠽖南楼󰋇囬,刻更㐌𠽖南楼󰋇門
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_I_22b_6.jpg,南北分爭紀,南北分争紀
Tale of Kieu 1872/page56a_10.jpg,役茹㐌暫從容,𭛣茹㐌暫從容
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_IX_15a_6.jpg,養生堆女󰖥絲渚填,養生堆女󰖥絲渚填
DVSKTT-2 Ngoai ky toan thu/DVSKTT_ngoai_II_6b_9.jpg,媒群𬂙󰘚娘它過𢬣,媒群𬂙󰘚娘它边𢬣
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_I_17a_0.jpg,些低拱固𠬠昆,些低拱固𠬠昆
Luc Van Tien/nlvnpf-0059-007_18.jpg,𣈙󰏙倣㐌甘𢚸意渚,𣈙󰏙倣㐌甘𢚸意渚
Tale of Kieu 1866/page039a_14.jpg,固𠀧𤾓两役尼買吹,固𠀧𤾓两󰜋尼買吹
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XIII_42b_4.jpg,固𠀧𤾓两役尼買吹,固𠀧𤾓两役尼買吹
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_VIII_10b_7.jpg,󰘚芇麻吏𨅸𥪝𡎝𠁀,󰘚芇麻吏𨅸𥪞𡎝𠁀
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XV_66a_3.jpg,小姐沛𣇜買𧗱寧家,小姐沛𣇜買𧗱寧家
Tale of Kieu 1872/page27b_17.jpg,節𤾓𢆥女補𠫾𠬠𣈜,節𤾓𢆥女補𠫾𠬠𣈜
DVSKTT-1 Quyen thu/DVSKTT_thu_IV_3a_8.jpg,㝵𡢐別固﨤堆庒󰑼,㝵𡢐別固﨤堆庄哭
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVII_1a_6.jpg,昆箕㐌半朱些,昆箕㐌半朱些
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_IV_32b_1.jpg,沛欺𠇮吏㤕賒浽𠇮,沛欺𠇮吏㤕車挼𠇮
DVSKTT-2 Ngoai ky toan thu/DVSKTT_ngoai_II_5a_6.jpg,善治也,書治也
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_VII_33a_4.jpg,嘉積石於,嘉積石於
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XV_20b_0.jpg,朱𠊛𠶀板半船別𢬣,朱𠊛𠶀𣃣半船別𢬣
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XV_27a_3.jpg,欣㝵知勇迎𡗶威灵,欧㝵細勇地𡗶威灵
Luc Van Tien/nlvnpf-0059-026_1.jpg,𨀈𠓨皮立恃䧺𦋦𢬣,𨀈𠓨皮立特䧺𦋦𢬣
Luc Van Tien/nlvnpf-0059-047_11.jpg,即至灵竜,即至灵縣
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XIV_19b_7.jpg,𨀈𠓨皮立恃䧺𦋦𢬣,𨀈𠓨皮立特權𦋦𢬣
DVSKTT-1 Quyen thu/DVSKTT_thu_VII_11b_2.jpg,添㝵㝵拱支𢚸貞西,添㝵耒拱支𢚸貞西
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_III_31b_2.jpg,領𠳒娘買󰇾𦀊,領𠳒娘買󰇾𦀊
Tale of Kieu 1866/page058b_15.jpg,󰜋番知己共饒,󰜋番知己共饒
Tale of Kieu 1866/page067b_0.jpg,朝廷貞󰜋谷𡗶,朝廷貞󰜋谷𡗶
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVII_46b_2.jpg,轎花𠽖逴卽時,轎花𠽖逴郎時
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_VI_19b_18.jpg,本碎買曳𠬠吝嗔容,本碎買曳𠬠吝唭卒
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_II_31b_3.jpg,子黄,之子
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVI_32b_8.jpg,󰋇𠳒誓海盟山,󰋇𠳒誓海明山
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVII_45a_11.jpg,㐌𢚸顕現朱𫀅,㐌𢚸頭現朱𫀅
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XIV_49a_0.jpg,沛𠸜称出󰑼尙半絲,沛𠸜称出南半絲𡨹
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVII_53a_15.jpg,󰊄𩄲平㐌旦󰠍埮𣾺,󰊄𩄲平㐌旦󰠍埮𣾺
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVIII_15a_4.jpg,別包𧊉也蜂淶,別包𧊉也蜂涞
Tale of Kieu 1866/page019b_12.jpg,世󰠃娘買賒𧵆咀嘆,世󰠃娘買賒𧵆咀嘆
Tale of Kieu 1871/page039_8.jpg,㗂牟派派如𡗶覩湄,㗂牟派派如𡗶覩湄
DVSKTT-2 Ngoai ky toan thu/DVSKTT_ngoai_IV_11b_5.jpg,至我,至我
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVIII_38b_6.jpg,歆油固杜拱空𢧚耒,散油固杜拱老𢧚耒
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XIII_18b_7.jpg,浪娘𫵀分紅顔,浪娘㐌分紅顔
Tale of Kieu 1872/page40a_16.jpg,阻𧗱渚及細茄,阻𧗱渚及細茄
Tale of Kieu 1871/page108_15.jpg,買咍前定𫽄啉,買咍前辰𫽄啉
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_VIII_11a_5.jpg,傷𢝙𪽝在𢚸尼,傷𢝙𪽝在𢚸尼
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XI_40a_1.jpg,傷𢝙𪽝在𢚸尼,傷𢝙𦋦在𢚸尼
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XII_37b_1.jpg,𡑝秋𦝄㐌𠄽番𨅸頭,𡑝秋𦝄㐌𠄽番𨅸頭
Tale of Kieu 1866/page011b_4.jpg,𡑝秋𦝄㐌𠄽番𨅸頭,𡑝秋𦝄㐌𠄽畨𨅸頭
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVII_16b_8.jpg,你𢚸𠊛󰉵𠳐𠳒󰜋番,体𢚸𠊛󰉵𠳐𠳒󰜋畨
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_V_43b_14.jpg,姅分戀主姅分思家,姅分繁主姅分恩家
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_II_28a_7.jpg,底𠳒誓海盟山,底𠳒誓海明崇
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_IX_13b_3.jpg,分𪬡油磊油埋在𠊛,分𪬡油磊油埋在𠊛
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVI_14b_5.jpg,倣信特󰜋𠄽分咍空,倣信特󰜋𠄽分咍空
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVIII_1b_9.jpg,糧三千擔,𩯀二千摇
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_V_1b_8.jpg,別𠊛別󰘚別𢚸爫牢,別𠊛別󰘚別𢚸爫牢
DVSKTT-2 Ngoai ky toan thu/DVSKTT_ngoai_V_22a_5.jpg,先上声野,建上惠争
Tale of Kieu 1871/page101_2.jpg,𠲝觥生買料𠳒,𠲝觥生買料𠳒
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_X_37b_3.jpg,𨉓尼𧯶易方芇別󰦓,𨉓尼𥪞易方芇別󰦓
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVII_4b_6.jpg,宋皇祐,宋皇祐
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XV_29a_3.jpg,宋皇祐,宋皇祐
Tale of Kieu 1871/page036_8.jpg,㤕身沉浽𤴬𢚸合散,㤕身沉浽𤴬𢚸合散
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_VI_14a_7.jpg,西名浪泊,聞為客道
Tale of Kieu 1872/page14b_13.jpg,㐌󰍹昆𬑉方𡗶󰝡󰝡,㐌󰍹昆𬑉方𡗶󰝡󰝡
Luc Van Tien/nlvnpf-0059-011_8.jpg,聖母皇,聖氷皇
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVII_60b_0.jpg,整儀仗上京,擊儀仗上京
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_X_76b_7.jpg,襘鞍㐌𧡊椿堂典尼,襘鞍㐌𧡊椿堂典尼
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XV_46a_7.jpg,法符㐌𨇜柴筭理芇,法符㐌府柴等理芇
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_X_55b_9.jpg,令󰄹傳𫴋内刀,令軍傳𠁑内刀
Tale of Kieu 1871/page090_8.jpg,悶𦋦朱塊埃𢴿些𠫾,悶𦋦朱𩲉埃朝些𠫾
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_VIII_47b_3.jpg,路󰑼𧜖襘買𦋦瑟琴,路󰑼𧜖襘買𦋦瑟琴
Tale of Kieu 1866/page026a_1.jpg,如燶肝鉄如胞𢚸𣘈,如燶肝缺如袍𢚸𣘈
Luc Van Tien/nlvnpf-0059-046_4.jpg,𦀊緣𡢐吏嫁󰡲束郎,彼緣𨍦吏嫁󰡲束郎
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XIII_23a_8.jpg,𧡊娘孝重情深,𧡊娘孝重情深
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_III_24b_11.jpg,口由宜春左澳,口由宜春左澳
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVII_7a_2.jpg,傕又娘渚咀𦋦,催又娘渚咀𦋦
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVIII_4b_10.jpg,小姐吏𠽇𥙩娘,小姐吏醒𥙩娘
Tale of Kieu 1872/page44a_14.jpg,阮金,阮金
DVSKTT-1 Quyen thu/DVSKTT_thu_VII_9a_0.jpg,󰜋命荄䔲𤾓塘,󰜋命荄䔲𤾓塘
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XV_18a_3.jpg,即阮俊,化元日
Tale of Kieu 1866/page025b_13.jpg,浽茹䘮𩯀浽命賒吹,浽茹䘮𩯀浽命賒吹
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVII_47b_9.jpg,伍并汰出老攅造户籍,伊并疾出老撾造户籍造户籍
Tale of Kieu 1871/page124_0.jpg,殺寃󰟯㐌潙潙𮗓𢚸,殺寃羕㐌潙潙競𢚸
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XI_52a_4.jpg,鄭念𢖵景家香,鄭念𢖵景家鄕
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XIV_39b_10.jpg,鄭念𢖵景家香,鄭念𢖵景家鄕
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XIII_57b_7.jpg,蹺嚴塘𨷑𡾵行臨淄,蹺嚴堂𨷑𡾵行臨淄
Tale of Kieu 1872/page77b_14.jpg,娘自隻䏾窻𦂛,娘自隻䏾窻𦂛
Luc Van Tien/nlvnpf-0059-101_13.jpg,儉浪娘呐差耒,儉浪娘呐差耒
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_V_15b_17.jpg,生浪樸畫皮耒,生浪樸盡皮耒
Tale of Kieu 1872/page35a_6.jpg,妾願𠬠𬌓𢚸𣦍買払,妾願𠬠𬌓𢚸𣦍買払
Tale of Kieu 1872/page40b_2.jpg,唐安縣,唐安縣
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVII_16b_6.jpg,反歸于莫,丙歸于莫
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XIII_38b_0.jpg,傳演州高舍社,傅溝州高舍社
Tale of Kieu 1871/page048_7.jpg,事丙申唐,長興二年
DVSKTT-1 Quyen thu/DVSKTT_thu_VI_4a_2.jpg,急迡催拱𠬠吝󰑼催,急迡催拱𠬠吝󰑼催
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_VI_18b_13.jpg,束翁拱倍逐払寧家,束翁拱倍逐払寧家
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_II_32b_8.jpg,達床七宝圍幔八仙,達床七宝圍幔八仙
Luc Van Tien/nlvnpf-0059-044_18.jpg,麻冲𨤰沛固𠊛固些,麻冲𨤰沛固𠊛固些
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XV_25a_7.jpg,明景泰,明景紊
Luc Van Tien/nlvnpf-0059-087_3.jpg,景公,索公
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XII_27b_3.jpg,重生恩𥘀𣷭𡗶,重生恩𥘀𣷭𡗶
