img_paths,labels,pred_labels
Tale of Kieu 1872/page78a_4.jpg,味禅㐌𤊰㙁𦯬,味禅㐌𤊰㙁𦯬
Tale of Kieu 1866/page039a_4.jpg,小姐𬂙󰘚𠳨查,小姐𬂙𢈱𠳨查
Luc Van Tien/nlvnpf-0059-043_4.jpg,小童𨻫仍𧼋𢙇,小童𨻫仍慇𢙇
Luc Van Tien/nlvnpf-0059-040_18.jpg,法咍爫𬰅爫湄,法咍爫斫爫湄
Tale of Kieu 1872/page02a_5.jpg,𡗶撑涓貝𦟐紅打悭,𡗶撑涓貝𦟐紅打悭
Luc Van Tien/nlvnpf-0059-038_11.jpg,𦒹𨑮𦊚卦𠀧𤾓餘爻,𦒹𨑮𦊚卦𠀧𤾓𠦳又
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_V_4a_7.jpg,宋寳慶,宋寶慶
Tale of Kieu 1871/page132_18.jpg,群𡗉恩爱滇滇,群𡗉恩爱滇滇
Tale of Kieu 1872/page49a_13.jpg,呐𫥨庄便𬂙𠓨庄󰡵,呐𫅷庄便𬂙𠓨庄𡳳
Tale of Kieu 1866/page030b_7.jpg,要䜹𠳐𠹾畧𡑝雷霆,要䜹𠳐𠹾畧𡑝雷羅
Tale of Kieu 1872/page78a_14.jpg,沛調求𫢋求仙,沛調󰡲𫢋求仙
Tale of Kieu 1871/page012_20.jpg,𡬷𡬼銅鎖原封,𡬷𡬼銅鎖原封
Tale of Kieu 1872/page41a_18.jpg,𢪀󰑼氷謹𠰘󰜍,𢪀󰑼外謹𢬣賴
Luc Van Tien/nlvnpf-0059-048_6.jpg,小童倍𡲤钱𠓨,小童倍𡲤鐄𠓨
Luc Van Tien/nlvnpf-0059-029_7.jpg,螠𡎢𦨢汫𧡊包饒𡗶,𡄎𠊛腋汫𧡊苔燒𡗶
Tale of Kieu 1871/page102_22.jpg,迎昂󰜋𡎝边陲,迎昂󰜋𡎝边陲
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_IV_24b_3.jpg,宋開禧,宋開德
Luc Van Tien/nlvnpf-0059-092_10.jpg,老妑庒敢呐奸,老妑󰝸敢呐好
Tale of Kieu 1872/page60b_0.jpg,𢚸貞𢜠𢜝坤扲,𢚸貞𢜠𢜝坤扲
Tale of Kieu 1866/page049b_10.jpg,𢚸貞𢜠𢜝坤扲,𢚸貞𢜠𢜝坤扲
Tale of Kieu 1866/page059b_16.jpg,丁寧埋湥劄詩,丁寧埋湥劄䜹
Tale of Kieu 1871/page084_19.jpg,嘲𨑮𢝙𨤔呐能妙揚,嘲𦋦𢝙𨤔呐能妙揚
Tale of Kieu 1871/page102_20.jpg,風塵󰠜󰜋𥚇鎌,風塵𥛉󰜋𥚇鎌
Tale of Kieu 1871/page011_20.jpg,󰜋𣳔𦹵木撑荑,󰜋𣳔𦹵木𫽻荄
Tale of Kieu 1871/page132_14.jpg,󰘇茹油併𧗱娄,󰘇茹油併𧗱娄
Tale of Kieu 1866/page029b_15.jpg,強吹𨤔玉強籠牟蓮,強吹𨤔玉強籠牟蓮
Luc Van Tien/nlvnpf-0059-030_11.jpg,𨉓沙𠖈坦𠬠徐𠻨𠽐,𨉓功郑坦𠬠徐𠀧
Luc Van Tien/nlvnpf-0059-083_5.jpg,英雄𠬠丿﨤婵娟,嘆雄𠬠丿﨤婵娟
Tale of Kieu 1871/page116_8.jpg,󰜋𡑝坦𦹵滛湄,󰜋𠸜坦𦹵滛湄
Tale of Kieu 1866/page024a_10.jpg,拱料䏕眜移蹎,拱料䏕眜移蹎
Tale of Kieu 1872/page73a_9.jpg,𣻆珠隊陣紆絲𤾓妄,𣻆珠隊陣紆絲𤾓荄
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVII_38a_7.jpg,縣新萌村,縣新萌村
Tale of Kieu 1866/page049b_21.jpg,姅分怯𢜝姅分𢜠𢝙,姅分怯𢜝姅分𢜠𢝙
Tale of Kieu 1872/page47a_4.jpg,茹香高捲幅羅,茹香高捲幅羅
Tale of Kieu 1871/page058_4.jpg,󰇏和拉産𠄩排,󰇏和拉産𠄩排
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_III_14a_2.jpg,宋崇寧,宋察仁
Luc Van Tien/nlvnpf-0059-047_0.jpg,小童被𫃫坤𧗱,小童𣃣祿坤𧗱
Tale of Kieu 1872/page26b_5.jpg,𠬠刀寃孽𢴑𦀊󰘩塵,𠬠刀寃擊愁𦀊󰘩塵
Tale of Kieu 1866/page055a_8.jpg,轿花押𥊢𫴋船,󰖛花押𥊢𫴋船
Tale of Kieu 1871/page052_14.jpg,默𠊛湄楚𩄲秦,默𠊛湄楚𩄲秦
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_III_14b_2.jpg,宋崇寕,宋崇寕
Tale of Kieu 1872/page33a_4.jpg,景芇景庄刀愁,景芇景定刀愁
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XV_27a_10.jpg,岱家奴,削家奴
Tale of Kieu 1872/page51b_12.jpg,船茶𣹕渃紅梅,船茶惮渃紅梅
DVSKTT-1 Quyen thu/DVSKTT_thu_III_2a_3.jpg,令,今
Tale of Kieu 1871/page116_21.jpg,極𤾓𠦳浽吲𠀧𦊚吝,𫽄𤾓𠦳浽闭𠀧𦊚吝
Tale of Kieu 1872/page71b_3.jpg,極𤾓𠦳浽吲𠀧𦊚吝,𫽄𤾓𠦳浽引𠀧𦊚吝
Tale of Kieu 1872/page08b_18.jpg,固核固𥒥産床,固核固𥒥産床
Tale of Kieu 1871/page013_6.jpg,拁𢬣𢭲𥙩𧗱茹,拁𢬣𢫘𥙩𧗱茹
Tale of Kieu 1872/page09a_14.jpg,𫼰𢬣𢭲𥙩𧗱茹,柳𢬣𢫘𥙩𧗱茹
Tale of Kieu 1866/page065a_22.jpg,𫳘貞登價𠦳鐄,𫳘貞登價𠦳鐄
Tale of Kieu 1871/page108_0.jpg,󰜋宮󰊄悴湄愁,󰜋供󰊄悴湄愁
Luc Van Tien/nlvnpf-0059-030_5.jpg,𠫾䀡榜𨴦󰠯傕𠓨塲,𠫾䀡𬟥󰘂𪔠催𠓨錫
Tale of Kieu 1872/page52b_2.jpg,㐱𠲖圭客𠬠𠇮,㐱𠲖圭客𠬠𠇮
Tale of Kieu 1871/page133_3.jpg,𢪀渚渚脱塊鋉爱恩,𢪀渚渚脱塊緣愛恩
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_VI_43a_6.jpg,盡心裡難描耿耿,畫心裡辨諸政光
Luc Van Tien/nlvnpf-0059-020_5.jpg,𢜠縁琴瑟䋦絲鄧連,𢜠緣𤾓瑟䋦絲鄧連
Tale of Kieu 1866/page060a_22.jpg,𪽝𢚸鑿𥒥𥱬鐄,𦋦𢚸縈𥒥記鐄
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_VIII_7b_3.jpg,因瘴死,因瘴死
Tale of Kieu 1866/page08a_20.jpg,産𢬣把𦑗花葵,産𢬣把𦑗花案
Tale of Kieu 1872/page63a_8.jpg,迎昂𠬠𡎝边陲,𨖅昂𠬠𡎝边陲
Tale of Kieu 1872/page48b_8.jpg,𢚸貞㕸𠳚𢜠󰠐,𢚸貞政𠳚𢜠󰠐
Tale of Kieu 1871/page036_6.jpg,󰜋干湄󰊄󰠱泥,󰜋干湄󰊄𥘀枚
Luc Van Tien/nlvnpf-0059-044_3.jpg,碎嗔勸教餒󰉨󰠃饒,碎嗔𦹵𥹰𧼋󰉨差饒
Tale of Kieu 1872/page54a_3.jpg,庵𩄲涓磊𠫾󰡲油香,庵𩄲涓磊𠫾󰡲油令
Tale of Kieu 1871/page036_4.jpg,惜台󰜋朶茶縻,惜台󰜋朶茶麻
Luc Van Tien/nlvnpf-0059-059_17.jpg,𠳨𠽄𠸜户防𣈗𡊰恩,𠳨𠽄𠸜户防𣈗𡊰恩
Tale of Kieu 1866/page036a_0.jpg,傷強𢪀𢪀強𤴬,湯強𢪀𢪀強𤴬
Luc Van Tien/nlvnpf-0059-061_6.jpg,𠬠彙巾󰺔𩂏頭,𠬠彙巾𤽸雲頭
Tale of Kieu 1871/page095_9.jpg,花𠖤𤎒𤈪霞衣𤑟𤉜,花𠖤覩𢧚霞云𤑟𤉜
Tale of Kieu 1872/page51b_2.jpg,忍󰋈呐悴𨅸𦋦,忍𪟽呐𢜝𨅸𦋦
Tale of Kieu 1871/page063_20.jpg,堆些拙義䕯蓬,堆些拙義䕯蓬
Tale of Kieu 1871/page079_11.jpg,𥒦油潙渃眜苔𢆥更,𥛉油潙渃𬑉報苦㐌
Luc Van Tien/nlvnpf-0059-075_2.jpg,囂又𩙌𠺙𦰟𣘃,署又𩙌魂𦰟移
Tale of Kieu 1872/page36b_8.jpg,𡏘秋皮扔𥱰霜,𡶀秋皮㐌𥱰霜
Tale of Kieu 1866/page026b_2.jpg,楼撑買𢷀帳桃,楼棦買󰊄帳桃
Tale of Kieu 1866/page066b_12.jpg,𠊛腰些醜貝𠊛,𠊛腰些醜貝𠊛
Tale of Kieu 1871/page134_5.jpg,𤌋沉高湿㗂弹𧵆賒,𤌋沉高󰞺㗂弹𧵆賒
Tale of Kieu 1871/page077_22.jpg,小姐唭呐省醝,小姐唭呐醒醝
Tale of Kieu 1866/page027b_6.jpg,花魁慕㗂翹兒,花魁𤾓㗂翹兒
Tale of Kieu 1871/page039_4.jpg,楼秋層碧杆紅,楼秋𠃅碧麻紅
Tale of Kieu 1866/page043b_15.jpg,香畑役󰉵齋房悁𢬣,香畑役󱀄審房涓𢬣
Tale of Kieu 1866/page058a_20.jpg,𠳨翁翁默訟廷,𠳨翁翁默訟庭
Tale of Kieu 1866/page047b_18.jpg,𡴯𡗶殺氣𢠩𢠩,𡴯𡗶殺氣𢠩恾
Tale of Kieu 1871/page102_1.jpg,易󰝡肝𧎜填󰀩𡗶撑,易󰝡肝𧎜𨕭儀𡗶撑
Tale of Kieu 1872/page63b_12.jpg,濁𡗶𢭴渃默油,濁𡗶惟渃職油
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_II_24b_3.jpg,宋景佑,宋景祐
Tale of Kieu 1871/page047_13.jpg,双双馭𠓀馭𡢐󰜋󰟞,双双馭𠓀馭𡢐󰜋󰟞
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XI_68b_4.jpg,名,名
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XI_84b_12.jpg,名,名
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XV_22b_10.jpg,名,名
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XV_22b_14.jpg,名,名
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XV_22b_20.jpg,名,名
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_III_9b_2.jpg,世傳,世傳
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_III_39a_12.jpg,名,名
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_V_30a_13.jpg,名,名
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_V_34b_2.jpg,名,名
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_VI_41a_8.jpg,名,名
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_VIII_7a_4.jpg,名,名
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_X_4a_8.jpg,名,名
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVI_6b_2.jpg,名,會
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVI_28b_5.jpg,名,名
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVII_11b_11.jpg,名,名
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVII_48a_9.jpg,名,名
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVIII_4b_2.jpg,名,名
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVIII_4b_11.jpg,名,名
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVIII_5a_7.jpg,名,名
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVIII_12b_11.jpg,名,名
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVIII_21a_10.jpg,名,名
Tale of Kieu 1871/page081_23.jpg,湥珠尋謝埮𨱽襖撑,湥珠尋謝埮𨱽襖撑
DVSKTT-2 Ngoai ky toan thu/DVSKTT_ngoai_V_25a_17.jpg,今白,今白
Tale of Kieu 1866/page012b_0.jpg,管包𣎃待𢆥徐,管包𣎃待解徐
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_V_14b_6.jpg,今建,今建
Luc Van Tien/nlvnpf-0059-093_9.jpg,嗔迻𦊚𥛉仕排源干,嗔迻𦊚𥛉仕排源干
Tale of Kieu 1872/page58a_4.jpg,緣㛪油𫃸絲紅,緣㛪油德絲紅
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVI_1a_2.jpg,附莫,附莫
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVI_9a_15.jpg,附莫,附莫
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVI_13b_5.jpg,附莫,附莫
Tale of Kieu 1871/page023_0.jpg,󰘇柴皮吘杄花,觧柴皮吘科花
Tale of Kieu 1866/page012a_0.jpg,󰘇柴皮吘杄花,󰘇柴皮吘科花
Tale of Kieu 1871/page053_17.jpg,聀鄕關隴吝𢠩更𨱽,聀卿耒隴吝𢠩更𨱽
Tale of Kieu 1866/page049b_18.jpg,𠦳鐄噲𡮍礼常,𠦳鐄噲𡮍礼常
Tale of Kieu 1871/page031_22.jpg,𬂙𦋦𦰟𦹵𦲿𣘃,𧣳𦋦𦰟𦹵醜𧗱
Tale of Kieu 1871/page112_3.jpg,青楼𠄩𦀎青衣𠄩吝,青楼𠄩納青哀𠄩吝
Tale of Kieu 1872/page68b_3.jpg,墟墟𠇮𢯜𥙩𠇮𠓨冲,據秋𠇮㭲𥙩𠇮𠓨冲
Tale of Kieu 1871/page044_7.jpg,信霜隴唉𣈙𬂙𪰹徐,信霜䕯突𣈙離量徐
Tale of Kieu 1866/page01a_18.jpg,雲󰏙莊重恪潙,雲󰏙莊重恪潙
Tale of Kieu 1866/page019b_6.jpg,㤕𡥵𢚸𥘀迡迡,㤕𡥵𢚸𥘀迡重
DVSKTT-2 Ngoai ky toan thu/DVSKTT_ngoai_V_25b_25.jpg,據西扶烈矯,據西扶烈矯
Luc Van Tien/nlvnpf-0059-038_0.jpg,鬼神𠊚扵𨑗高,鬼神𠊚扵迍高
Tale of Kieu 1872/page49a_5.jpg,𥒦油潙渃𬑉苔𠄼更,𨄹油潙渃𬑉苔𠄼更
Tale of Kieu 1866/page012b_1.jpg,擬𠊛咹𩙌𦣰湄㤕忱,擬𠊛咹𩙌𦣰湄㤕󰠐
Tale of Kieu 1871/page054_10.jpg,海棠蔓蔓梗絲,海棠蔓蔓梗麻
Tale of Kieu 1866/page059a_8.jpg,翁妑強呐強𤴬,翁妑強呐強𤴬
Tale of Kieu 1871/page083_4.jpg,悲𣇞几虐𠊛吹,悲𣇞几虐𠊛吹
DVSKTT-2 Ngoai ky toan thu/DVSKTT_ngoai_IV_12b_2.jpg,己未,己未
Tale of Kieu 1866/page017b_19.jpg,𩈘鋸𦲾䔲堆邊󰜋坊,𩈘鋸㳥䔲堆邊󰜋坊
Tale of Kieu 1872/page40b_19.jpg,𡃍咍絩𦂾𫥨𢚸撩𤽗,鞫咍桃𢯏𫥨𢚸撩𤽗
Tale of Kieu 1872/page68b_18.jpg,𮗓緣𦖑呐𣳔涞,𮗓緣𦖑呐𣳔涞
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_I_22a_9.jpg,洪相鄰,洪相都
Tale of Kieu 1871/page002_1.jpg,花悭輸𧺀柳𪬡歛撑,花悭輸𧺀柳𪬡歛撑
Tale of Kieu 1866/page036b_13.jpg,󱚷堂𠻵㗂隊𣦍蓮候,󱚷堂𠻵㗂隊𣦍蓮候
Tale of Kieu 1866/page032a_12.jpg,滝秦󰜋帶撑撑,滝秦󰜋带撑𪟽
Luc Van Tien/nlvnpf-0059-027_2.jpg,咭𠁀󰁏厲多端,咭𠁀鞫󰘌灵端
Tale of Kieu 1871/page024_8.jpg,碍顒󰜋𨀈󰜋賒,緣顒󰜋𨀈󰜋賒
Tale of Kieu 1866/page028a_8.jpg,媒強蘇綠捽紅,媒強蘇絲捽紅
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_III_6b_13.jpg,宋熙寕,宋紹寕
Luc Van Tien/nlvnpf-0059-104_18.jpg,𤾓𢆥誰𤎜精神,𤾓𢆥誰𤎜精神
Luc Van Tien/nlvnpf-0059-012_14.jpg,埃𪟽𨅸󰘚𮎦雄,埃𪟽𨅸󰘚𮎦雄
Luc Van Tien/nlvnpf-0059-097_14.jpg,𠁀𠸗碎佞別包,𠁀𠸗碎佞別包
Tale of Kieu 1871/page061_13.jpg,箋花呈𠓀案批󰏙詳,箋花呈𠓀案批󰏙詳
Tale of Kieu 1872/page30a_12.jpg,𠬠团覩旦𫏾𨍦,𠬠官調旨𫏾𨍦
Tale of Kieu 1872/page64b_11.jpg,礼󰀩攔畧搏銅伏娄,礼󰀩𫷜畧月銅伏娄
Tale of Kieu 1872/page15b_0.jpg,𦝄㙴群妬㧅㧅,𦝄㙴群妬㧅𣈜
Tale of Kieu 1866/page059a_18.jpg,過傷𡭧󰒂岩蓬,過傷𡭧󰒂岩蓬
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_II_35b_6.jpg,今歸,今歸
Tale of Kieu 1872/page82b_19.jpg,𠬠𣘃樛木𠬠𡑝桂槐,𠬠𦀊樛木𠬠𡑝桂槐
Luc Van Tien/nlvnpf-0059-019_8.jpg,昆油𨀈鄧湯𩄲,昆油配即湯𩄲
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_VI_5b_6.jpg,豸同,索有
Tale of Kieu 1871/page040_8.jpg,信鴈刎𦲿詩排,信鴈刎𦲿詩排
DVSKTT-2 Ngoai ky toan thu/DVSKTT_ngoai_V_18a_2.jpg,癸未,癸未
Tale of Kieu 1871/page031_7.jpg,欺𣈜𦑗約欺𣎀𡃹誓,歇解𦑗約欺𣎀𡃹誓
DVSKTT-2 Ngoai ky toan thu/DVSKTT_ngoai_IV_8b_11.jpg,猶見,猶見
DVSKTT-2 Ngoai ky toan thu/DVSKTT_ngoai_V_6a_4.jpg,辛未,辛未
Luc Van Tien/nlvnpf-0059-056_17.jpg,󰉺枚捇鈽𠫾昂𠓨棱,󰉲枚森沛𠫾昂𠓨棱
Luc Van Tien/nlvnpf-0059-052_19.jpg,󰘉𢈱亘強嘲𠊚㝵𠸗,󰘚𢈱亘強嘲得㝵𠸗
Tale of Kieu 1872/page44a_2.jpg,傷強𪟽𪟽強𤴬,傷強𪟽立強𤴬
Tale of Kieu 1871/page105_17.jpg,𠀧皮發銃𦊚边捁旗,𠀧皮發銃𦊚边𠁀旗
Tale of Kieu 1872/page65a_3.jpg,埃𢯦庄轉埃𢫝庄移,埃掠庄別埃𠀲庄核
Tale of Kieu 1871/page076_16.jpg,碑𣇞坦隰𡗶高,碑𣇞坦隰𡗶高
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVIII_59a_11.jpg,乃,之
Tale of Kieu 1871/page040_22.jpg,𣇞𦋦台堛𢬭𡾵,𣇞𦋦台堛𢬭󰑾
DVSKTT-2 Ngoai ky toan thu/DVSKTT_ngoai_V_8b_12.jpg,猶言,猶三
Tale of Kieu 1871/page030_17.jpg,𠁑畑𥊘典殷勤𠳨嘆,𠁑畑𨅸興歇󰡢𠳨嘆
Luc Van Tien/nlvnpf-0059-025_14.jpg,箕󰑼茦𦲿𨢇橷,箕󰑼茦𦲿𨢇橷
Luc Van Tien/nlvnpf-0059-030_9.jpg,丿󰦓𠫾﨤信茄󰝂书,丿󰠲𠫾﨤信茄𢩾卞
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_IV_18a_3.jpg,宋淳熙,宋淳熙
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_IV_20b_18.jpg,宋淳熙,宋淳慶
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_IV_21a_7.jpg,宋淳熙,宋淳熙
DVSKTT-2 Ngoai ky toan thu/DVSKTT_ngoai_II_3b_14.jpg,即交跐,即交衡
Tale of Kieu 1871/page117_11.jpg,滛湜湥玉引蜍愧枚,滛湜湥玉引蜍𤌋枚
Luc Van Tien/nlvnpf-0059-064_18.jpg,𡏢𫯳𦰟𦹵群鮮,𡏢𫯳𦰟𦹵群鮮
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVIII_60a_3.jpg,棟營號,村俗鼎
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_IV_27b_6.jpg,來吊祭,來吊祭
Luc Van Tien/nlvnpf-0059-019_17.jpg,渃滈㳥演𡽫𡆫𥒥高,渃浪㳥渚𡽫巴移髙
Tale of Kieu 1871/page046_20.jpg,朗𡎢侵㗂𡴯頭,朗𡎢侵㗂𡴯頭
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_IX_14a_3.jpg,杜維忠,杜維忠
Luc Van Tien/nlvnpf-0059-033_14.jpg,𬂙澄淡紫𣦎冬,𬂙澄淡紫𣦎冬
Tale of Kieu 1871/page098_16.jpg,𢖵欺侶𨀈仕潙,𢖵欺侶跳仕潙
Tale of Kieu 1866/page08b_6.jpg,󰜋墙雪點霜𩂏,󰜋墻雪點霜𩂏
Luc Van Tien/nlvnpf-0059-051_15.jpg,𡢽爺包𦬑対移庒傷,矯鄧呂𦬑对移庒傷
Tale of Kieu 1866/page06b_20.jpg,𡬷𡬼銅鎖原風,𠊛掣銅鎖原封
Luc Van Tien/nlvnpf-0059-038_18.jpg,達𨑗𠳿貝神灵,定󰠲𠶀貝神灵
Tale of Kieu 1866/page039a_13.jpg,扒跪尽󰘚扒𨑮尽𢬣,扒跪尽󰘚扒𨑮尽𢬣
Tale of Kieu 1872/page43a_3.jpg,喑喑哭鬼󰟹神木𫥨,㗂同󰑼鬼󰟹神木緣
Tale of Kieu 1872/page12a_2.jpg,𢬣仙󰊄匝湄沙,𢬣仙󰊄匝湄沙
Tale of Kieu 1871/page025_2.jpg,拁扛󰜋老󰜋𫦻,拁扛󰜋老󰜋𦋦
Tale of Kieu 1871/page007_21.jpg,󰟱𡎢𫽄便𢴑𧗱㐱坤,󰟱𡎢𫽄便𢴑𧗱爫坤
Luc Van Tien/nlvnpf-0059-073_16.jpg,𬙞㝵耒𭛣爫齋,𬙞㝵耒𭛣爫朱源
Luc Van Tien/nlvnpf-0059-081_0.jpg,夏姬結裕課𠸗,夏姐結務課課𠸗
Tale of Kieu 1866/page025b_4.jpg,󰝡𠊛𢩽𫴋汫台,󰝡𠊛𢩽𫴋汫台
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_IV_21b_13.jpg,浚蘇歴江,浚蘇歴江
Tale of Kieu 1871/page120_4.jpg,𨷶𡗶𢌌𨷑塘𩄲,𨷶𡗶𢌌𨷑塘𩄲
Tale of Kieu 1872/page34a_3.jpg,𨤔芇庄漫󰞺芇庄扵,𠁑芇庄摱󰞺芇庄楼
Tale of Kieu 1871/page035_5.jpg,聘󰀩𥜤價迎婚産𣈜,蟡󰀩職價迎婚産𣈜
Luc Van Tien/nlvnpf-0059-048_1.jpg,欺埋廊𡌽踣它墫𠫾,欺埋廟姉陛之群𠫾
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XV_40a_6.jpg,然反靣慻,然反靣濬
Tale of Kieu 1872/page39b_8.jpg,易𤍶𦀫𧺁侖金,易𤍶撅𠁑偷金
Tale of Kieu 1872/page43b_12.jpg,𨀈𠓨准󱀄楼䜹,󰑾𠓨准󱀄楼䜹
Tale of Kieu 1872/page08b_16.jpg,𥙩調遊斈𠳨税,𥙩調遊斈𠳨祝
Tale of Kieu 1872/page66b_0.jpg,𦖑強󰠐󰠐強醝,𦖑強󰠐立瓊醝
Tale of Kieu 1871/page097_8.jpg,産床齊整威儀,産床󰟴整威儀
Tale of Kieu 1872/page39b_16.jpg,傷饒嗔𠯆吝饒,傷饒嗔跡𠳒饒
Tale of Kieu 1871/page025_6.jpg,圖細軟𧵑𥢆𢬣,圖細欺𧵑𥢆𢬣
Tale of Kieu 1871/page024_14.jpg,󰞽𠊛𬂍󰊄旬湄,󰞽𠊛䏾󰊄旬湄
Tale of Kieu 1866/page012b_14.jpg,󰞽𠊛󰟊󰊄旬湄,󰞽𠊛𣈜󰊄旬湄
Tale of Kieu 1871/page132_5.jpg,共它󰘚惮眉𠫆苦𥋳,欺它󰘚惮眉𠫆苦懺
Tale of Kieu 1872/page66b_16.jpg,早衙皮𣇜𠓇𣈜,旱衙皮𣇜𠓇𣈜
Tale of Kieu 1866/page055a_2.jpg,早衙皮𣇜𠓇𣈜,㝵衙皮𣇜𤎜𣈜
Tale of Kieu 1872/page02b_2.jpg,翹𫀅色稍漫麻,翹𫀅色稍漫麻
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_X_30a_1.jpg,今黃梅,今黄梅
Tale of Kieu 1871/page027_6.jpg,㨳𨕭𡎦卒産床,特𨕭𡎦卒産床
Tale of Kieu 1866/page014a_6.jpg,㨳𨕭𡎦卒産床,簪連𡎦卒産床
Luc Van Tien/nlvnpf-0059-090_10.jpg,沙机𠬠丿𧼋𣦍,沙机𠬠丿𡗉𣦍
Tale of Kieu 1866/page029a_6.jpg,儈頭淪𫴋𠃅茹,儈頭淪𫴋𠃅茹
Tale of Kieu 1866/page011a_7.jpg,欺紆𠃩曲欺珠堆眉,欺紆𠃩曲欺珠堆眉
Luc Van Tien/nlvnpf-0059-092_7.jpg,𠰙埃窖𡳒容󰀩󰲾𨉓,呐𡎝窖數容󰀩疆𨉓
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVI_9b_5.jpg,篤永福,属天禄
Luc Van Tien/nlvnpf-0059-048_4.jpg,𢬣捞渃𬑉𬂙澄,𢬣捞渃𬑉𬂙澄
Tale of Kieu 1866/page026b_17.jpg,姅簾𩄲吘𦊚務𦝄輸,姅簾𩄲吘尋務𦝄輸
Tale of Kieu 1871/page087_9.jpg,姅傷姅𢜝徘徊𫽄衝,姅傷姅𢜝徘徊𫽄衝
Tale of Kieu 1872/page38a_15.jpg,箋花呈𫏾案批袩詳,娄花呈𫏾案批花詳
Tale of Kieu 1871/page086_16.jpg,󰉺𣌉𦋦𠃅幡𩄲,󰉲𣌉𦋦𠃅幡𩄲
Tale of Kieu 1866/page032b_6.jpg,𠊛蓮馭几𢺺袍,𠊛蓮馭几支袍
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_VII_37a_2.jpg,謂截取,謂藏取
Luc Van Tien/nlvnpf-0059-096_6.jpg,詐婚怨𫇰群𥱬,詐婚怨𫇰群𥱬
Tale of Kieu 1872/page35b_12.jpg,𪭯頭淪󰡎𠃅茹,泠頭淪𠁑買茹
DVSKTT-2 Ngoai ky toan thu/DVSKTT_ngoai_III_2a_10.jpg,姓誤矣,符誤茶
Tale of Kieu 1872/page56b_2.jpg,闭𥹰𦖑㗂𦟐桃,闭𥹰𦖑㗂𦟐桃
Tale of Kieu 1872/page70a_2.jpg,断膓𢼂捽𠸜𦋦,断膓𢼂捽𠸜𦋦
Tale of Kieu 1872/page06a_16.jpg,󰝡󰝡朗𥋴䏾花,󰝡台朗默䏾花
